Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM
4/10/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,3.898105286,170,0,19.56,12.2,339,302,0.647482427,10.260911,22.05773,62.5,637.5,1.174072
4/11/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,1.324168729,170,0,6.35,9.7,340,303,0.641565006,10.242889,22.171745,62.5,637.5,1.174072
4/12/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,2.833946682,170,0.76,0.76,13.7,341,304,0.633285452,10.216401,22.306353,62.5,637.5,1.174072
4/14/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,8.706540576,170,8.12,8.88,8.3,343,306,0.677249808,10.112696,22.281812,62.5,637.5,1.174072
4/15/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,2.121485035,170,19.55,20.56,-2.7,344,307,0.680826179,10.150097,22.307266,62.5,637.5,1.174072
4/16/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,1.579270772,170,12.95,21.83,0.4,345,308,0.664916938,10.179093,22.344685,62.5,637.5,1.174072
4/17/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,2.140124953,170,1.27,21.83,8.7,346,309,0.647911854,10.118525,22.409554,62.5,637.5,1.174072
4/18/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,1.888597203,170,0,21.83,10.3,347,310,0.637727633,10.124376,22.504263,62.5,637.5,1.174072
4/19/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,0,170,0.51,21.58,8.1,348,311,0.634133329,10.125344,22.60375,62.5,637.5,1.174072
4/20/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,-1.030858202,170,0.51,21.33,12.7,349,312,0.622681236,10.025593,22.703285,62.5,637.5,1.174072
4/21/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,0.982239025,170,0,13.46,16.8,350,313,0.615222586,9.917311,22.719365,62.5,637.5,1.174072
4/22/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,-0.488565624,170,5.59,7.37,9.2,351,314,0.623410417,9.930359,22.813824,62.5,637.5,1.174072
4/23/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,2.201369163,170,5.59,6.1,6.1,352,315,0.617830624,9.86226,22.874886,62.5,637.5,1.174072
4/24/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,2.965320363,170,0,6.1,9.4,353,316,0.610519223,9.866046,22.977496,62.5,637.5,1.174072
4/25/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,0,170,0,6.1,8.5,354,317,0.635407163,9.906862,23.035846,62.5,637.5,1.174072
4/28/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,2.194526296,170,0,13.46,9,357,320,0.614280844,9.767158,23.243241,62.5,637.5,1.174072
4/29/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,3.129604018,170,0.51,8.38,13.4,358,321,0.642409175,9.830504,23.306869,62.5,637.5,1.174072
4/30/14,2014,BCSE_KBS,Building,R1,April,Corn,Annual,3.663125244,170,8.38,16.25,11.8,359,322,0.634061574,9.786069,23.344788,62.5,637.5,1.174072
5/1/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,1.435235258,170,7.87,16.25,6.7,360,323,0.63337874,9.839076,23.386228,62.5,637.5,1.174072
5/2/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,2.007233888,170,6.35,22.6,7.6,361,324,0.673749338,9.749617,23.349831,62.5,637.5,1.174072
5/7/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,2.413833727,170,0.25,9.4,12.7,366,329,0.648576804,9.700549,23.718494,62.5,637.5,1.174072
5/8/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,-0.508950158,170,0.25,9.4,20.2,367,330,0.636737988,9.57288,23.892634,62.5,637.5,1.174072
5/9/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,6.924899253,170,0.25,3.3,20.7,368,331,0.635376496,9.574376,24.07543,62.5,637.5,1.174072
5/10/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,3.661879374,170,0.5,1.77,14.8,369,332,0.63519986,10.624514,25.334023,62.5,637.5,1.174072
5/11/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,0.910728177,170,0.25,0.75,17.7,1,333,0.681147647,12.072984,26.892192,62.5,637.5,1.174072
5/12/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,1.455992844,170,0.51,1.26,21,2,334,0.674474703,13.430392,28.428349,62.5,637.5,1.174072
5/13/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,3.532080782,170,0.51,1.26,19.8,3,335,0.702027634,14.443968,29.317191,62.5,637.5,1.174072
5/14/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,5.360363039,170,5.84,6.85,11.4,4,336,0.708718213,15.326546,29.757912,62.5,637.5,1.174072
5/15/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,3.84236898,170,21.08,22.09,6.5,5,337,0.768931459,15.804155,29.908226,62.5,637.5,1.174072
5/16/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,1.565485955,170,27.69,34.29,4.3,6,338,0.750674576,16.241148,30.133555,62.5,637.5,1.174072
5/17/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,0.855446099,170,12.45,34.04,7.5,7,339,0.738897221,16.717923,30.493737,62.5,637.5,1.174072
5/18/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,-0.433406008,170,0,34.04,12,8,340,0.709997441,17.359108,31.123251,62.5,637.5,1.174072
5/19/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,0.130895265,170,0,33.53,14.4,9,341,0.685609079,17.920326,31.752192,62.5,637.5,1.174072
5/20/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,1.088736364,170,1.27,34.8,19,10,342,0.700512609,18.886433,32.470675,62.5,637.5,1.174072
5/21/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,4.854596018,170,6.1,33.79,21.6,11,343,0.72311608,19.480781,32.968935,62.5,637.5,1.174072
5/22/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,3.813344581,170,10.16,23.88,16.5,12,344,0.700630652,19.723998,33.533737,62.5,637.5,1.174072
5/23/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,1.506689603,170,5.33,11.43,14.1,13,345,0.678248366,19.68438,33.951044,62.5,637.5,1.174072
5/24/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,0.609014662,170,0,11.43,16.6,14,346,0.662641447,19.50777,34.503113,62.5,637.5,1.174072
5/25/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,1.185568,170,0,11.43,19,15,347,0.643352884,19.117986,35.115609,62.5,637.5,1.174072
5/26/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,0,170,0,11.43,20.8,16,348,0.647570216,19.445173,34.631846,62.5,637.5,1.174072
5/27/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,4.197326669,170,22.86,33.02,22.2,17,349,0.687074096,18.725127,34.641772,62.5,637.5,1.174072
5/28/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,5.428974021,170,25.15,30.48,19.5,18,350,0.701808278,18.287915,34.648345,62.5,637.5,1.174072
5/30/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,0.870497832,170,0,25.15,20.1,20,352,0.673334717,16.800336,34.79353,62.5,637.5,1.174072
5/31/14,2014,BCSE_KBS,Building,R1,May,Corn,Annual,-0.494852119,170,0,25.15,21.9,21,353,0.644624377,15.6406,34.677413,62.5,637.5,1.174072
6/1/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,1.888820337,170,0,25.15,22.2,22,354,0.631141236,14.695893,34.22202,62.5,637.5,1.174072
6/2/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,0.98098801,170,0.25,25.4,23,23,355,0.632839068,14.093064,33.394646,62.5,637.5,1.174072
6/3/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,4.871280391,170,5.08,7.37,20.8,24,356,0.674874813,13.159109,32.321472,62.5,637.5,1.174072
6/4/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,2.00012369,170,4.83,5.08,15.2,25,357,0.671656147,12.807167,31.507064,62.5,637.5,1.174072
6/5/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,3.66973642,170,6.6,11.68,17,26,358,0.693581075,12.270885,31.113413,62.5,637.5,1.174072
6/6/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,1.099091962,170,6.6,11.68,18.4,27,359,0.655945694,11.760205,30.736717,62.5,637.5,1.174072
6/7/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,2.161511483,170,0,11.68,19.9,28,360,0.645117639,11.104218,30.014045,62.5,637.5,1.174072
6/8/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,3.364516196,170,0,11.68,20.1,29,361,0.680621666,10.760481,28.71836,62.5,637.5,1.174072
6/10/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,0,170,13.97,20.57,19.3,31,363,0.660975417,9.005641,25.373183,62.5,637.5,1.174072
6/11/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,0.451278605,170,2.29,22.86,19.6,32,364,0.674633298,8.222437,23.58763,62.5,637.5,1.174072
6/12/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,2.938316414,170,8.89,22.86,19.2,33,365,0.681005954,7.186631,21.66017,62.5,637.5,1.174072
6/13/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,1.415481023,170,6.6,22.86,15,34,366,0.656699082,6.574387,20.412568,62.5,637.5,1.174072
6/14/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,1.713481244,170,0,22.86,15.6,35,367,0.635439479,5.866866,19.0199,62.5,637.5,1.174072
6/15/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,0,170,0,22.86,20.1,36,368,0.626292839,5.33587,17.958989,62.5,637.5,1.174072
6/16/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,-1.921368482,170,0,8.89,24.6,37,369,0.616441217,4.95368,17.176061,62.5,637.5,1.174072
6/17/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,-0.749242289,170,0,8.89,24.7,38,370,0.606918008,4.723172,16.76598,62.5,637.5,1.174072
6/18/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,2.492595314,170,0,6.6,20.6,39,0,0.59399689,10.828524,21.636365,62.5,637.5,1.174072
6/20/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,144.7804629,170,32.77,32.77,18.1,41,2,0.678664176,19.800914,28.099245,62.5,637.5,1.174072
6/21/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,113.4350999,170,6.1,38.87,18.5,42,3,0.709982269,25.566666,32.227783,62.5,637.5,1.174072
6/22/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,171.7956712,170,8.13,40.9,22.5,43,4,0.704298337,30.641196,37.335041,62.5,637.5,1.174072
6/23/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,67.06167188,170,2.03,40.9,20.3,44,5,0.726626151,36.069147,39.540176,62.5,637.5,1.174072
6/24/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,180.3519508,170,24.38,65.28,21.7,45,6,0.740058588,40.188158,41.642658,62.5,637.5,1.174072
6/25/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,237.4738055,170,40.64,81.54,20.8,46,7,0.725189582,43.590516,43.213804,62.5,637.5,1.174072
6/26/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,150.9482514,170,16.26,48.77,20.6,47,8,0.70479703,45.868868,44.750186,62.5,637.5,1.174072
6/27/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,85.3665262,170,0,48.77,22.4,48,9,0.676557968,42.953719,44.7737,62.5,637.5,1.174072
6/28/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,48.76233122,170,0,42.67,22.8,49,10,0.660369725,42.337067,43.071873,62.5,637.5,1.174072
6/29/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,151.2232746,170,30.74,71.38,24.8,50,11,0.677889361,40.150722,41.783876,62.5,637.5,1.174072
6/30/14,2014,BCSE_KBS,Building,R1,June,Corn,Annual,77.61744989,170,30.74,71.38,24.8,51,12,0.672666852,36.715372,40.70332,62.5,637.5,1.174072
7/1/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,104.2889992,170,1.27,48.27,22,52,13,0.699365419,35.212,38.987035,62.5,637.5,1.174072
7/2/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,46.22488219,170,22.1,52.84,19.6,53,14,0.68614607,31.781618,36.623795,62.5,637.5,1.174072
7/3/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,24.98315263,170,20.83,52.84,16.3,54,15,0.700206758,28.174629,33.963877,62.5,637.5,1.174072
7/4/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,16.70614291,170,9.65,62.49,18,55,16,0.687047524,24.348457,31.787109,62.5,637.5,1.174072
7/5/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,12.06992511,170,9.65,62.49,17.9,56,17,0.653586269,20.772523,29.328339,62.5,637.5,1.174072
7/6/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,11.1999314,170,0,31.75,21.2,57,18,0.633785265,17.120368,27.112751,62.5,637.5,1.174072
7/7/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,20.42916591,170,0,31.75,23.6,58,19,0.688598029,14.411319,24.752696,62.5,637.5,1.174072
7/8/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,29.71833167,170,37.08,67.56,20.7,59,20,0.719952313,15.452701,24.704249,62.5,637.5,1.174072
7/9/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,20.54987978,170,53.08,62.73,18.7,60,21,0.717288157,16.341333,24.659657,62.5,637.5,1.174072
7/10/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,2.128776788,170,16,62.73,17.8,61,22,0.691617146,16.937461,24.812406,62.5,637.5,1.174072
7/11/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,2.034347111,170,0,53.08,19.1,62,23,0.661400687,17.563569,25.228006,62.5,637.5,1.174072
7/12/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,4.638494141,170,0,53.08,21.5,63,24,0.641622225,18.030503,25.841153,62.5,637.5,1.174072
7/16/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,-0.557819085,170,2.54,11.68,15.3,67,28,0.660589654,16.390213,24.809228,62.5,637.5,1.174072
7/17/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,-0.378434951,170,1.27,11.68,16.7,68,29,0.648020378,13.830229,23.737553,62.5,637.5,1.174072
7/18/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,-0.666220747,170,0,11.68,17.5,69,30,0.619566309,10.798296,22.260729,62.5,637.5,1.174072
7/19/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,-0.026045286,170,0,11.68,19.4,70,31,0.590480917,8.559542,21.024913,62.5,637.5,1.174072
7/20/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,-0.359664271,170,0,11.68,21,71,32,0.572418819,6.898738,19.985795,62.5,637.5,1.174072
7/21/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,0.252166657,170,0,2.54,22.1,72,33,0.56364626,5.699028,19.096627,62.5,637.5,1.174072
7/22/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,0.206888277,170,0,1.27,23.3,73,34,0.531220601,5.507912,18.770025,62.5,637.5,1.174072
7/23/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,0,170,0,0,20.4,74,35,0.514144166,5.482529,18.493786,62.5,637.5,1.174072
7/24/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,-1.370321326,170,0.76,0.76,17.9,75,36,0.489487057,4.700849,17.833544,62.5,637.5,1.174072
7/25/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,-1.940517718,170,0.76,0.76,16.6,76,37,0.474260325,4.179188,17.320979,62.5,637.5,1.174072
7/26/14,2014,BCSE_KBS,Building,R1,July,Corn,Annual,-1.378295145,170,0,0.76,19.9,77,38,0.469281927,4.197632,17.114098,62.5,637.5,1.174072
8/5/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-1.348406667,170,0,0.25,20.8,87,48,0.402357217,2.860033,15.237825,62.5,637.5,1.174072
8/6/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-2.436509605,170,0.76,1.01,19.7,88,49,0.407153944,2.637696,15.117411,62.5,637.5,1.174072
8/7/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-0.831463003,170,0.76,1.01,19,89,50,0.401680552,2.463194,15.003806,62.5,637.5,1.174072
8/8/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-3.488689459,170,0,1.01,20.1,90,51,0.383715112,2.557527,14.940563,62.5,637.5,1.174072
8/9/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-2.209189222,170,0.51,1.27,19.8,91,52,0.378674562,2.433817,14.854448,62.5,637.5,1.174072
8/10/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-2.927890409,170,0.51,1.27,21.4,92,53,0.36443248,2.46757,14.804479,62.5,637.5,1.174072
8/11/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-2.506720697,170,0,1.27,21.4,93,54,0.361661744,2.599863,14.770752,62.5,637.5,1.174072
8/12/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-0.80134894,170,1.27,2.54,17.5,94,55,0.356913068,2.579702,14.719329,62.5,637.5,1.174072
8/13/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-1.657396395,170,2.29,2.8,18,95,56,0.354294955,2.482986,14.648867,62.5,637.5,1.174072
8/14/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-2.3709958,170,1.02,2.8,15.7,96,57,0.357913363,2.419448,14.576174,62.5,637.5,1.174072
8/15/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-0.532523963,170,0,2.8,14.6,97,58,0.344314376,2.392972,14.512783,62.5,637.5,1.174072
8/16/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-0.796014661,170,0,2.29,19,98,59,0.346385121,2.399061,14.470028,62.5,637.5,1.174072
8/17/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-2.153423502,170,0,2.29,20.6,99,60,0.353632857,2.547118,14.462493,62.5,637.5,1.174072
8/18/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-2.030762017,170,1.78,4.07,20.7,100,61,0.366144768,2.553144,14.435561,62.5,637.5,1.174072
8/19/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-1.693957069,170,7.62,8.64,20.2,101,62,0.417430108,2.553359,14.263003,62.5,637.5,1.174072
8/20/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-5.091841768,170,43.18,44.96,21.8,102,63,0.518737117,2.449473,14.095584,62.5,637.5,1.174072
8/21/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-3.898612087,170,37.34,44.96,22,103,64,0.55475902,2.395004,13.941841,62.5,637.5,1.174072
8/22/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-3.054673891,170,6.1,51.06,23,104,65,0.60984959,2.353516,13.818726,62.5,637.5,1.174072
8/27/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-7.415296604,170,12.95,19.05,19.2,109,70,0.604323302,2.232999,13.351894,62.5,637.5,1.174072
8/28/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-2.93632558,170,3.81,19.05,17.9,110,71,0.581418569,2.155068,13.283217,62.5,637.5,1.174072
8/29/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-1.939447618,170,0,12.95,19.6,111,72,0.551558733,2.092332,13.220205,62.5,637.5,1.174072
8/30/14,2014,BCSE_KBS,Building,R1,August,Corn,Annual,-2.0335521,170,0.51,13.46,23.1,112,73,0.54541881,2.095175,13.155136,62.5,637.5,1.174072
9/1/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-3.817594985,170,5.84,19.3,22.5,114,75,0.5450022,2.111085,13.037407,62.5,637.5,1.174072
9/2/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-2.893813461,170,7.37,17.02,21.8,115,76,0.546070085,2.079115,12.979757,62.5,637.5,1.174072
9/3/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-3.652137487,170,7.11,13.46,20.3,116,77,0.533185426,2.065166,12.940843,62.5,637.5,1.174072
9/4/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-2.165486109,170,0.25,13.46,21,117,78,0.521588094,2.068673,12.900657,62.5,637.5,1.174072
9/5/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-3.510783257,170,3.05,16.51,24.4,118,79,0.54409583,2.134033,12.82532,62.5,637.5,1.174072
9/6/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-1.567370403,170,18.8,31.75,18.4,119,80,0.586232326,2.077497,12.762619,62.5,637.5,1.174072
9/7/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-0.617118135,170,15.75,26.42,16.4,120,81,0.596568692,2.021641,12.71088,62.5,637.5,1.174072
9/9/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-1.896334787,170,0,19.05,18.6,122,83,0.54140085,2.207709,12.715691,62.5,637.5,1.174072
9/10/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-0.977345478,170,0,18.8,20.1,123,84,0.582730344,2.482277,12.71744,62.5,637.5,1.174072
9/11/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,1.311597903,170,24.38,43.18,12,124,85,0.638424558,2.683433,12.719196,62.5,637.5,1.174072
9/12/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-0.382611152,170,24.38,40.13,10.7,125,86,0.621121363,2.860529,12.727348,62.5,637.5,1.174072
9/13/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-0.726260255,170,0.76,25.14,10.5,126,87,0.662123635,3.025665,12.737456,62.5,637.5,1.174072
9/14/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,0.353508687,170,6.35,30.73,10.7,127,88,0.638522317,3.184792,12.757455,62.5,637.5,1.174072
9/15/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-0.578117617,170,5.59,30.73,10.5,128,89,0.620077907,3.330152,12.781493,62.5,637.5,1.174072
9/16/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-0.357029363,170,0.25,30.98,12.4,129,90,0.612917814,3.472661,12.817415,62.5,637.5,1.174072
9/17/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,1.13102497,170,0.25,30.98,10.4,130,91,0.59176205,3.607943,12.860254,62.5,637.5,1.174072
9/18/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-2.760954377,170,0,6.6,12.2,131,92,0.577990954,3.744023,12.913996,62.5,637.5,1.174072
9/19/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-2.08059381,170,0,6.6,13.4,132,93,0.57127641,3.887172,12.98491,62.5,637.5,1.174072
9/20/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-0.96543839,170,0,5.84,18.1,133,94,0.552691752,4.038246,13.077363,62.5,637.5,1.174072
9/21/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-1.009616779,170,0.76,1.01,14.9,134,95,0.600406083,4.189833,13.123241,62.5,637.5,1.174072
9/24/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-2.690265395,170,0,7.87,14.7,137,98,0.581536364,4.570647,13.328578,62.5,637.5,1.174072
9/25/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-2.4005009,170,0,7.87,16.3,138,99,0.569125235,4.698921,13.429697,62.5,637.5,1.174072
9/26/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-5.226795643,170,0,7.87,15.8,139,100,0.559859863,4.823246,13.541409,62.5,637.5,1.174072
9/27/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-0.919018729,170,0,7.87,16.1,140,101,0.552529334,4.93919,13.654886,62.5,637.5,1.174072
9/28/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-2.100712314,170,0,7.11,16.1,141,102,0.545515769,5.053028,13.777274,62.5,637.5,1.174072
9/29/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-1.671711348,170,0,0,17.1,142,103,0.544798671,5.162546,13.901581,62.5,637.5,1.174072
9/30/14,2014,BCSE_KBS,Building,R1,September,Corn,Annual,-1.604960039,170,0.76,0.76,11.3,143,104,0.555721048,5.255177,13.980623,62.5,637.5,1.174072
10/2/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,-3.894619913,170,2.03,2.79,16.1,145,106,0.572060648,5.513754,14.10598,62.5,637.5,1.174072
10/3/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,0,170,13.21,16,14.9,146,107,0.674062306,5.685257,14.101483,62.5,637.5,1.174072
10/5/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,-0.607113513,170,51.06,67.06,8.1,148,109,0.726891499,5.950435,14.092942,62.5,637.5,1.174072
10/6/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,-0.478535749,170,19.05,67.31,10.4,149,110,0.712605027,6.097956,14.086529,62.5,637.5,1.174072
10/7/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,-0.812217387,170,3.04,69.34,10.4,150,111,0.719664594,6.250872,14.079244,62.5,637.5,1.174072
10/8/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,-0.847368958,170,7.62,72.14,11.4,151,112,0.724518138,6.373724,14.095491,62.5,637.5,1.174072
10/9/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,0,170,4.83,72.14,8.1,152,113,0.700127734,6.472822,14.124479,62.5,637.5,1.174072
10/10/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,-0.640747859,170,0,58.93,6.3,153,114,0.689153867,6.555229,14.161767,62.5,637.5,1.174072
10/13/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,0,170,0,7.62,15.8,156,117,0.671898186,6.779457,14.35488,62.5,637.5,1.174072
10/14/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,-0.625572227,170,3.05,7.88,17.8,157,118,0.685875599,6.9196,14.397949,62.5,637.5,1.174072
10/16/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,0,170,7.37,10.42,11.6,159,120,0.696560345,7.124909,14.493252,62.5,637.5,1.174072
10/17/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,0,170,0.76,11.18,12.3,160,121,0.70169315,7.226527,14.536903,62.5,637.5,1.174072
10/18/14,2014,BCSE_KBS,Building,R1,October,Corn,Annual,1.131381408,170,3.55,13.97,7,161,122,0.707428793,7.301625,14.57582,62.5,637.5,1.174072
